Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"Course Offerings

Biochemistry (BIOCHM)

",BIOCHM 9090,Research in Biochemistry," The course focuses on cell-to-cell communication and intracellular signaling via different classes of cell surface receptors using specific receptor paradigms from human, other animals, plants, yeast and E",Graduate,FALSE,2018-2019,"[' animal', ' yeast']"
"Course Offerings

Biochemistry (BIOCHM)

",BIOCHM 9462,Hormone Action," Topics will include: a description of selected polypeptide, steroid and other hormones and their biological effects; receptors; second messengers; protein phosphorylation in hormone mediation; growth factors; cellular oncogenes",Graduate,FALSE,2018-2019,[' protein']
"Course Offerings

Biological Engineering (BIOL_EN)

",BIOL_EN 4150,Soil and Water Conservation Engineering,Urban and rural run-off and erosion analysis,Undergraduate,FALSE,2018-2019,[' rural ']
"Course Offerings

Biological Engineering (BIOL_EN)

",BIOL_EN 4160,Food Process Engineering,Study of transport phenomena and unit operations in food processing systems,Undergraduate,FALSE,2018-2019,['food']
"Course Offerings

Biological Engineering (BIOL_EN)

",BIOL_EN 7150,Soil and Water Conservation Engineering,Urban and rural run-off and erosion analysis,Graduate,FALSE,2018-2019,[' rural ']
"Course Offerings

Biological Engineering (BIOL_EN)

",BIOL_EN 7160,Food Process Engineering,Study of transport phenomena and unit operations in food processing systems,Graduate,FALSE,2018-2019,['food']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 2700,Ichthyology,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 2940,Internship in Biological Science,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 2950,Directed Independent Research,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 2960,Readings in Biological Science,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 2965H,Honors Readings in Biological Literature,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3002,Topics in Biological Sciences- Biological/Physical/Mathematics,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3002W,Topics in Biological Sciences- Biological/Physical/Mathematics - Writing Intensive,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3010,Professional Skills,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3050,Genetics and Society," Human evolution, molecular genetics, genetic engineering in medicine and agriculture",Undergraduate,FALSE,2018-2019,['agri']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3050W,Genetics and Society - Writing Intensive," Human evolution, molecular genetics, genetic engineering in medicine and agriculture",Undergraduate,FALSE,2018-2019,['agri']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3075,The Human Microbiome,"  Interactive discussions explore scientific and ethical dimensions of topics ranging from probiotics and ""poop transplants"" to the role of microbes in asthma and obesity",Undergraduate,FALSE,2018-2019,[' transplant']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3075W,The Human Microbiome - Writing Intensive,"  Interactive discussions explore scientific and ethical dimensions of topics ranging from probiotics and ""poop transplants"" to the role of microbes in asthma and obesity",Undergraduate,FALSE,2018-2019,[' transplant']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 3510,Biology of Fungi," The diverse roles of fungi in the biosphere will be explored by considering fungi we eat, fungi which destroy our food, fungi in folklore and fungi as global nutrient recyclers",Undergraduate,FALSE,2018-2019,"['food', 'fungi', ' nutri']"
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 4560,Sensory Physiology and Behavior,Basic principles of coding and integration of sensory stimuli; neural correlates of animal behavior; environmental influences on postnatal sensory development,Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 7560,Sensory Physiology and Behavior,Basic principles of coding and integration of sensory stimuli; neural correlates of animal behavior; environmental influences on postnatal sensory development,Graduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biological Sciences (BIO_SC)

",BIO_SC 7640,Behavioral Biology,Comparative study of animal ethology,Graduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 2140,Companion Animals,FCompanion animals form an important part of our society,Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 3250,Parasitology," Identifying characteristics, life cycle, and resulting disease caused by the common parasites of domestic animals, common laboratory animals, selected wildlife, and humans are described",Undergraduate,TRUE,2018-2019,[' animal']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 3300,Animal Welfare and Ethics,Topics related to animal pain and legal status will also be discussed,Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 3326,Comparative Pharmacology,"  Mechanisms of drug administration, absorption, distribution, metabolism, and excretion are described",Undergraduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 4001,Topics in Biomedical Sciences,"  Mechanisms of drug administration, absorption, distribution, metabolism, and excretion are described",Undergraduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 4320,Fundamentals of Small Animal Emergency and Critical Care,This course will provide students with the knowledge and skills to assist in small animal medical emergency and critical care facilities,Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Biomedical Sciences (BIOMED)

",BIOMED 4333,Veterinary Cell Biology,Course material stresses cell biology as related to animal health and medical issues,Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Black Studies (BL_STU)

",BL_STU 2904,Black Studies in Slavery and Freedom," This course provides study of historical background, economic, political and social implications of slavery and freedom in the African Diaspora (Americas, Africa, Europe, Asia) as well as the legal and extralegal struggles for and meaning of (global, local, and national) freedom",Undergraduate,FALSE,2018-2019,[' slavery ']
"Course Offerings

Black Studies (BL_STU)

",BL_STU 4335,The Wire," The HBO series ""The Wire"", a crime drama based on the border city of Baltimore, exposed the interlocking, structural realities giving shape to the landscapes, neighborhoods, and lived experiences of urban America during the early twenty-first century",Undergraduate,FALSE,2018-2019,['land']
"Course Offerings

Black Studies (BL_STU)

",BL_STU 4904,Historical and Contemporary Slavery," An exploration of slavery in both its historical and contemporary context, focusing on the origins, characteristics, and struggles to abolish the practice",Undergraduate,FALSE,2018-2019,[' slavery ']
"Course Offerings

Black Studies (BL_STU)

",BL_STU 7335,The Wire," The HBO series ""The Wire"", a crime drama based on the border city of Baltimore, exposed the interlocking, structural realities giving shape to the landscapes, neighborhoods, and lived experiences of urban America during the early twenty-first century",Graduate,FALSE,2018-2019,['land']
"Course Offerings

Chemical Engineering (CH_ENG)

",CH_ENG 3261,Chemical Engineering Thermodynamics I," Heat, work, and energy; Application of the Laws of Thermodynamics to closed systems, open systems, and power and refrigeration cycles; Thermochemical calculations; Equations of state; Phase equilibrium properties of pure fluids",Undergraduate,FALSE,2018-2019,[' refrigerat']
"Course Offerings

Chemical Engineering (CH_ENG)

",CH_ENG 4220,Hazardous Waste Management," Engineering principles involved in handling, collection, transportation, processing and disposal of hazardous waste, waste minimization, legislation on hazardous wastes and groundwater contamination",Undergraduate,FALSE,2018-2019,[' groundwater ']
"Course Offerings

Chemical Engineering (CH_ENG)

",CH_ENG 4311,Chemodynamics," Environmental movement of chemicals in air, water, and soil; designed to introduce students to the basic principles and techniques useful for the prediction of the movement and fate chemicals in ecosystems",Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Chemical Engineering (CH_ENG)

",CH_ENG 7220,Hazardous Waste Management," Engineering principles involved in handling, collection transportation, processing and disposal of hazardous waste minimization, legislation on hazardous wastes and groundwater contamination",Graduate,FALSE,2018-2019,[' groundwater ']
"Course Offerings

Chemical Engineering (CH_ENG)

",CH_ENG 7311,Chemodynamics," Environmental movement of chemicals in air, water, and soil; designed to introduce students to the basic principles and techniques useful for the prediction of the movement and fate chemicals in ecosystems",Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Chemistry (CHEM)

",CHEM 2100,Organic Chemistry I," Structure and bonding; chemistry of hydrocarbons, alkyl halides, alcohols and ethers; reaction mechanisms; principles of reactivity and synthesis; IR and NMR spectroscopy",Undergraduate,FALSE,2018-2019,['alcohol']
"Course Offerings

Chemistry (CHEM)

",CHEM 2110,Organic Chemistry II,"  Aromatic hydrocarbons, carbonyls, amines; chemistry of carbanions; reactions of polar double bonds; nucleic acids, proteins, carbohydrates and fats",Undergraduate,FALSE,2018-2019,"[' carbohydrate', ' protein']"
"Course Offerings

Chemistry (CHEM)

",CHEM 4170,Medicinal Chemistry," Topics include drug metabolism and action, chemical toxicology and medicines, enzyme activity, and specific drug case studies",Undergraduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Chemistry (CHEM)

",CHEM 8280,Bioanalytical Chemistry,"  The course explores how protein, DNA and metabolite structures and quantities are determined in the laboratory with an emphasis on understanding historical methods up through cutting edge approaches in each field",Graduate,TRUE,2018-2019,"[' metaboli', ' protein']"
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6043,SCC Pediatric Allergy and Immunology," The learner will assist in the diagnosis and management of asthma, rhinitis/conjunctivitis/rhinosinusitis, atopic dermatitis, contact dermatitis, urticaria, angioedema, anaphylaxis and adverse reactions to foods, drugs and stinging insects",Graduate,FALSE,2018-2019,['food']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6425,Child Health Genetics," CURRICULUM: During the block, each student will see patients in consultation and in the genetics clinics (general genetics, metabolic, PKU, autism, Down Syndrome, outreach) where they will work up the patients and prepare a report and discussion of the diagnosis or diagnostic differential",Graduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6426,Child Health Infectious Disease," CURRICULUM: During the block, each student will see patients in consultation and in the genetics clinics (general genetics, metabolic, PKU, autism, Down Syndrome, outreach) where they will work up the patients and prepare a report and discussion of the diagnosis or diagnostic differential",Graduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6427,Pediatric Hematology/Oncology," CURRICULUM: During the block, each student will see patients in consultation and in the genetics clinics (general genetics, metabolic, PKU, autism, Down Syndrome, outreach) where they will work up the patients and prepare a report and discussion of the diagnosis or diagnostic differential",Graduate,FALSE,2018-2019,[' metaboli']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6434,Child Adolescent Medicine,"  Specifically, the rotation will address the adolescent interview, important considerations in the adolescent ""check-up"", and managing the varied problems in adolescents, from attention deficit disorder to eating disorders and gynecological issues",Graduate,FALSE,2018-2019,[' eating ']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6912,Introduction to Adolescent Medicine," In addition to learning and practicing primary care of adolescent patients the elective will present an in-depth experience of adolescent medicine as a subspecialty, including, but not limited to, conditions such as eating disorders, disorders of puberty and menstruation, obesity, ADHD, and substance abuse",Graduate,FALSE,2018-2019,[' eating ']
"Course Offerings

Child Health (CH_HTH)

",CH_HTH 6951,SCC Pediatric Allergy and Immunology 2 week," The learner will assist in the diagnosis and management of asthma, rhinitis/conjunctivitis/rhinosinusitis, atopic dermatitis, contact dermatitis, urticaria, angioedema, anaphylaxis and adverse reactions to foods, drugs and stinging insects",Graduate,FALSE,2018-2019,['food']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 4175,The Geospatial Science in National Security," This course explores the critical contribution of the geospatial sciences in the collection processing, visualization and analysis of geospatial information related to national security",Undergraduate,FALSE,2018-2019,['geospatial']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 4220,Hazardous Waste Management," Engineering principles involved in handling, collection, transportation, processing and disposal of hazardous wastes, waste minimization, legislation on hazardous wastes and groundwater contamination",Undergraduate,FALSE,2018-2019,[' groundwater ']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 4412,Applied Geotechnical Engineering," Study of concepts, theories, and design procedures for modern earthwork engineering including: compaction and densification of soils and soil improvement, seepage and drainage, slope stability and performance, and earth retaining structures",Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 4710,Soil and Water Conservation Engineering,Urban and rural run-off and erosion analysis,Undergraduate,FALSE,2018-2019,[' rural ']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 7175,The Geospatial Sciences in National Security," This course explores the critical contribution of the geospatial sciences in the collection, processing, visualization and analysis of geospatial information related to national security",Graduate,FALSE,2018-2019,['geospatial']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 7200,Remote Sensing of the Environment," Principles, characteristics and applications of remote sensing in engineering, geosciences, agriculture and environmental projects",Graduate,FALSE,2018-2019,['agri']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 7220,Hazardous Waste Management," Engineering principles involved in handling, collection, transportation, processing and disposal of hazardous wastes, waste minimization, legislation on hazardous wastes and groundwater contamination",Graduate,FALSE,2018-2019,[' groundwater ']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 7412,Applied Geotechnical Engineering," Study of concepts, theories, and design procedures for modern earthwork engineering including: compaction and densification of soils and soil improvement, seepage and drainage, slope stability and performance, and earth retaining structures",Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 7710,Soil and Water Conservation Engineering,Urban and rural run-off and erosion analysis,Graduate,FALSE,2018-2019,[' rural ']
"Course Offerings

Civil Engineering (CV_ENG)

",CV_ENG 8408,Soil Dynamics,"  Topics to be covered include: lab and field methods, cyclic soil models, foundation vibrations, and wave propagation through soil",Graduate,TRUE,2018-2019,[' soil']
"Course Offerings

Classical Humanities (CL_HUM)

",CL_HUM 2050,Comparative History of Greece and Rome I," Topics include the rise of the city-state in Greece and Italy, the formation of democratic and republican constitutions, Greek and Roman imperialism, the Persian and Hannibalic wars, women and the family, slavery and the economy, the formation and context of literary production, and architecture and the ancient city-scape",Undergraduate,FALSE,2018-2019,[' slavery ']
"Course Offerings

Diagnostic Medical Ultrasound (DMU)

",DMU 4322,Superficial Organs Ultrasound," Ultrasound evaluation and diagnosis of normal and abnormal superficial organs; thyroid gland, testes, breasts, soft tissues and musculoskeletal",Undergraduate,FALSE,2018-2019,['land']
"Course Offerings

Diagnostic Medical Ultrasound (DMU)

",DMU 7322,Superficial Organs Ultrasound," Ultrasound evaluation and diagnosis of normal and abnormal superficial organs; thyroid gland, testes, breasts, soft tissues and musculoskeletal",Graduate,FALSE,2018-2019,['land']
"Course Offerings

Educational, School and Counseling Psychology (ESC_PS)

",ESC_PS 8232,Foundations of Sport Performance," Examines the development of athletes and education of basic sports nutrition, strength, and conditioning",Graduate,FALSE,2018-2019,[' nutri']
"Course Offerings

Electrical And Computer Engine (ECE)

",ECE 3210,Microprocessor Engineering for Electrical Engineers,,Undergraduate,FALSE,2018-2019,['crop']
"Course Offerings

Electrical And Computer Engine (ECE)

",ECE 4250,VHDL and Programmable Logic Devices," Design techniques including module definition, functional partitioning, hardware design language descriptions and microprogramming; design examples include arithmetic units, programmable controllers, and microprocessors",Undergraduate,FALSE,2018-2019,['crop']
"Course Offerings

Electrical And Computer Engine (ECE)

",ECE 7250,VDHL and Programmable Logic Devices," Design techniques including module definition, functional partitioning, hardware design language descriptions and microprogramming; design examples include arithmetic units, programmable controllers, and microprocessors",Graduate,FALSE,2018-2019,['crop']
"Course Offerings

Electrical And Computer Engine (ECE)

",ECE 7330,Introduction to Mechatronics and Robotic Vision,Introduces robotics; robot system characteristics; robot motive power systems; geometric structure of robots; sensors and feedback; control applications and algorithms; data acquisition and output actuation function; robots and AI; microprocessor applications,Graduate,FALSE,2018-2019,['crop']
"Course Offerings

Electrical And Computer Engine (ECE)

",ECE 7370,Automatic Control System Design,Techniques for feedback system design and analysis; compensation using root locus and frequency-domain methods; state-variable design methods; techniques for nonlinear systems analysis and design; sample-data control systems,Graduate,FALSE,2018-2019,[' root ']
"Course Offerings

Engineering (ENGINR)

",ENGINR 2500,A History of Modern Engineering,Radical inventions and their dates will be used as historical landmarks throughout the course,Undergraduate,FALSE,2018-2019,['land']
"Course Offerings

English (ENGLSH)

",ENGLSH 4206,Anglo-Saxon Literature,Readings in the literature of Anglo-Saxon England (ca,Undergraduate,FALSE,2018-2019,['land']
"Course Offerings

English (ENGLSH)

",ENGLSH 7206,Anglo-Saxon Literature,Readings in the literature of Anglo-Saxon England (ca,Graduate,FALSE,2018-2019,['land']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 3290,Soils and the Environment,Addresses the role of soils and soil properties on environmental pollution and management,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 3290W,Soils and the Environment - Writing Intensive,Addresses the role of soils and soil properties on environmental pollution and management,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4100,Lake Ecology,Ecology of inland waters with emphasis on productivity,Undergraduate,FALSE,2018-2019,['land']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4305,Environmental Soil Physics,Study of soil physical properties and processes important in solving environmental problems,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4306,Environmental Soil Physics Laboratory,Introduction to the methodology and equipment for measurement of soil physical properties and processes,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4312,Environmental Soil Microbiology,Microbiology/ecology of life in the soil ecosystem,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4318,Environmental Soil Chemistry,Study of chemical constituents and processes occurring in soils,Undergraduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4396,Agroforestry for Watershed Restoration,"  Students will learn principles and practices, critical analysis and application of agroforesty practices to improve overall environmental quality",Undergraduate,FALSE,2018-2019,['agro']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 4940,Environmental Science Internship,"  Students will learn principles and practices, critical analysis and application of agroforesty practices to improve overall environmental quality",Undergraduate,FALSE,2018-2019,['agro']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7100,Lake Ecology,Ecology of inland waters with emphasis on productivity,Graduate,FALSE,2018-2019,['land']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7305,Environmental Soil Physics,Study of soil physical properties and processes important in solving environmental problems,Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7306,Environmental Soil Physics Laboratory,Introduction to the methodology and equipment for measurement of soil physical properties and properties and processes,Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7312,Environmental Soil Microbiology,Microbiology/ecology of life in the soil ecosystem,Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7318,Environmental Soil Chemistry,Study of chemical constituents and processes occurring in soils,Graduate,FALSE,2018-2019,[' soil']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 7396,Agroforestry for Watershed Restoration,"  Students will learn principles and practices, critical analysis and application of agroforesty practices to improve overall environmental quality",Graduate,FALSE,2018-2019,['agro']
"Course Offerings

Environmental Science (ENV_SC)

",ENV_SC 8090,Masters Research in Environmental Science,"  Students will learn principles and practices, critical analysis and application of agroforesty practices to improve overall environmental quality",Graduate,FALSE,2018-2019,['agro']
"Course Offerings

Family And Community Medicine (F_C_MD)

",F_C_MD 6777,Rural Health Policy and Legislative Advocacy," Course Goals: 1) To inform and educate students about rural health policy issues at the local, state, and national levels",Graduate,FALSE,2018-2019,[' rural ']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 1012,Introduction to Captive Wild Animal Management," General introduction to housing, husbandry, behavior, genetics, nutrition, reproduction, animal health, and disease control of native and exotic species in zoological parks and other animal conservation facilities; emphasizes the role of captive animals in wildlife conservation",Undergraduate,FALSE,2018-2019,"[' animal', ' nutri']"
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 2700,Ichthyology,A broad introduction to the biology and ecology of fishes,Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 3400,Water Quality and Natural Resource Management,"  Topics include aquatic ecology, eutrophication, lake and coastal management, water supply and treatment, watershed management with respect to agriculture and urban development, and toxicology",Undergraduate,FALSE,2018-2019,['agri']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 3700,Animal Behavior,"  Because behaving is central to an animal's life, knowing about behavior is fundamental to understanding animal ecology and to conservation efforts",Undergraduate,FALSE,2018-2019,[' animal']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 3900,Ecology of Fishes,"  The course is for mid- to upper-level undergraduates interested in fisheries science, management and fish conservation",Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 4002,Topics in Fisheries and Wildlife-Biological/Physical/Mathematics,"  The course is for mid- to upper-level undergraduates interested in fisheries science, management and fish conservation",Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 4800,Environmental Toxicology," Emphasizes fundamentals of toxicology, dose-response relationships, evaluation of contaminant issues, strategies, and exposure analysis/toxicity assessment strategies in a risk assessment",Undergraduate,FALSE,2018-2019,[' contaminant']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 7800,Environmental Toxicology," Emphasizes fundamentals of toxicology, dose-response relationships, evaluation of contaminant issues, strategies, and exposure analysis/toxicity assessment strategies in a risk assessment",Graduate,FALSE,2018-2019,[' contaminant']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 8450,Advanced Limnology," Field, laboratory techniques in limnology research",Graduate,TRUE,2018-2019,[' limnolog']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 8460,Wetland Ecology,,Graduate,FALSE,2018-2019,['land']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 8520,Stream Ecology," Emphasis on ecological processes within algal, invertebrate and fish communities",Graduate,FALSE,2018-2019,[' fish']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 9087,PhD Seminar in Fisheries and Wildlife," Emphasis on ecological processes within algal, invertebrate and fish communities",Graduate,FALSE,2018-2019,[' fish']
"Course Offerings

Fisheries And Wildlife (F_W)

",F_W 9090,Ph. D. Dissertation Research in Fisheries and Wildlife," Emphasis on ecological processes within algal, invertebrate and fish communities",Graduate,FALSE,2018-2019,[' fish']
"Course Offerings

Food Science (F_S)

",F_S 1010,Introduction to Viticulture and Enology," Emphasis on ecological processes within algal, invertebrate and fish communities",Undergraduate,FALSE,2018-2019,[' fish']
"Course Offerings

Food Science (F_S)

",F_S 1020,World Food and You," Basic scientific principles involved in production agriculture, food processing, marketing and consumption",Undergraduate,FALSE,2018-2019,"['agri', 'food']"
"Course Offerings

Food Science (F_S)

",F_S 2131,Dairy Products Evaluation,Sensory Evaluation and judging of dairy products,Undergraduate,FALSE,2018-2019,[' dairy ']
"Course Offerings

Food Science (F_S)

",F_S 2195,Grapes and Wines of the World,"  Explores the world of wine through study of viticultural principles and practices, wine styles, classifying wine, the winemaking process and New World and Old World wine regions",Undergraduate,FALSE,2018-2019,"[' viticultur', ' wine']"
"Course Offerings

Food Science (F_S)

",F_S 2199,Seminar in Professional Development,"  Explores the world of wine through study of viticultural principles and practices, wine styles, classifying wine, the winemaking process and New World and Old World wine regions",Undergraduate,FALSE,2018-2019,"[' viticultur', ' wine']"
"Course Offerings

Food Science (F_S)

",F_S 3190,Study Abroad," This study abroad course introduces students to the meat, dairy and wine industries in Germany or in New Zealand (destinations are on a rotational basis)",Undergraduate,FALSE,2018-2019,"[' dairy ', 'land', ' meat', ' wine']"
"Course Offerings

Food Science (F_S)

",F_S 3190H,Study Abroad," This study abroad course introduces students to the meat, dairy and wine industries in Germany or in New Zealand (destinations are on a rotational basis)",Undergraduate,FALSE,2018-2019,"[' dairy ', 'land', ' meat', ' wine']"
"Course Offerings

Food Science (F_S)

",F_S 3210,Kitchen Chemistry,This on-line summer class assumes students have access to a working kitchen,Undergraduate,FALSE,2018-2019,[' kitchen']
"Course Offerings

Food Science (F_S)

",F_S 3214,Principles of Meat Science,Study of the principles involved in the conversion of living animals to meat and by-products; efficient utilization of meat as a food,Undergraduate,FALSE,2018-2019,"[' animal', 'food', ' meat']"
"Course Offerings

Food Science (F_S)

",F_S 3231,Principles of Dairy Foods Science," Technology, chemistry and microbiology related to milk and its transformation into fluid milk products, fermented dairy foods and spreads",Undergraduate,FALSE,2018-2019,"[' dairy ', ' ferment', 'food', ' milk ']"
"Course Offerings

Food Science (F_S)

",F_S 3240,Principles of Viticulture I," Grapevine growth, development, selection, propagation, training systems, pruning, and harvesting; vineyard site selection, design, and development",Undergraduate,FALSE,2018-2019,['harvest']
"Course Offerings

Food Science (F_S)

",F_S 3385,Problems in Food Science," Grapevine growth, development, selection, propagation, training systems, pruning, and harvesting; vineyard site selection, design, and development",Undergraduate,FALSE,2018-2019,['harvest']
"Course Offerings

Food Science (F_S)

",F_S 4199,Food Industry Senior Seminar," Grapevine growth, development, selection, propagation, training systems, pruning, and harvesting; vineyard site selection, design, and development",Undergraduate,FALSE,2018-2019,['harvest']
"Course Offerings

Food Science (F_S)

",F_S 4301,Topics in Food Science," Grapevine growth, development, selection, propagation, training systems, pruning, and harvesting; vineyard site selection, design, and development",Undergraduate,FALSE,2018-2019,['harvest']
"Course Offerings

Food Science (F_S)

",F_S 4310,Food Chemistry and Analysis,"  Structure, composition and chemical properties of food",Undergraduate,FALSE,2018-2019,['food']
"Course Offerings

Food Science (F_S)

",F_S 4311,Investigation of Food Properties,Study of the chemical and physical properties of foods and the interaction of food components,Undergraduate,FALSE,2018-2019,['food']
"Course Offerings

Food Science (F_S)

",F_S 4315W,Food Chemistry and Analysis Laboratory - Writing Intensive,The quantitative determination of the constituents of food,Undergraduate,FALSE,2018-2019,['food']
"Course Offerings

Food Science (F_S)

",F_S 4331,Technology of Dairy Products and Ingredients," Technology, chemistry, and nutrition of dairy foods as well as functional properties of dairy ingredients",Undergraduate,FALSE,2018-2019,"[' dairy ', 'food', ' nutri']"
"Course Offerings

Food Science (F_S)

",F_S 4340,Principles of Viticulture II,Environmental and biological factors influencing vine physiology and winegrape quality,Undergraduate,FALSE,2018-2019,[' wine']
"Course Offerings

Food Science (F_S)

",F_S 4344,Processing Muscle Foods," Materials and technologies for the manufacture of muscle food products from red meats, poultry and seafood",Undergraduate,FALSE,2018-2019,"['food', ' meat', ' poultry ']"
"Course Offerings

Food Science (F_S)

",F_S 4345,Principles of Viticulture and Winemaking,This course will cover the basics needed by viticulturists and winemakers to understand grape vine growth and vineyard considerations along with winemaking principles,Undergraduate,FALSE,2018-2019,"[' grape', ' viticultur', ' wine']"
"Course Offerings

Food Science (F_S)

",F_S 4354,Physiology and Biochemistry of Muscle as Food," Basic concepts in muscle growth and development of livestock evaluating the effects of environment, welfare, nutrition and genetics regarding muscle metabolism, physiology, and the ultimate condition of muscle as food",Undergraduate,FALSE,2018-2019,"['food', ' livestock ', ' metaboli', ' nutri']"
