Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Ed-Curriculum & Instruction (EDCI),EDCI 520,Critical Issues in Education,This course helps students understand contemporary policy trends and research that are helping to shape the American educational landscape and encourages them to reflect on the meaning of education and schooling in a diverse society and to examine the moral and ethical responsibilities of teaching in a democracy.  </p>,Graduate,FALSE,2018-2019,['land']
Electrical & Computer Engr (ECE),ECE 240,Digital Logic,"Number systems, truth tables, logic gates, flip-flops, combinational and synchronous sequential circuits; intro to digital systems and basic microprocessor architecture. ",Undergraduate,FALSE,2018-2019,['crop']
Electrical & Computer Engr (ECE),ECE 340,Microcontrollers,Introduction to use of embedded microcontrollers and microprocessors; processor architecture; programming; use of development systems and/or emulators for system testing and debugging; software and hardware considerations of processor interfacing for I/O and memory expansion; programmed and interrupt driven I/O techniques.,Undergraduate,FALSE,2018-2019,['crop']
English (ENGL),ENGL 382,Studies in Queer Literature,"Comparative study of significant LGBTQ+ texts, topics, and writers, with emphasis on understanding the queer experience inherent in landmark works of fiction, poetry, nonfiction, and drama.  ",Undergraduate,FALSE,2018-2019,['land']
English (ENGL),ENGL 473,Seminar in Regional Literature,"Studies in the distinctive qualities of literature from various regions around the world, such as the American West, New England, the Caribbean, Anglophone Africa, etc. Emphasis on the particular sociohistorical contexts of a region and their influence on literature produced in that region. Region varies by semester. ",Undergraduate,FALSE,2018-2019,['land']
Entomology (ENT),ENT 322,General and Applied Entomology,"Identification, biology, and importance of insects and related arthropods to humans and agriculture; basic principles of arthropod pest management.  Three lec and one 3-hr lab a wk.  </br></p>",Undergraduate,TRUE,2018-2019,"['agri', ' pest']"
Entomology (ENT),ENT 469,Introduction to Forest Insects,Roles and impacts of insects within forest ecosystems.  Current management techniques of arthropod pests (insects and mites) in natural and managed forest systems.  Interactions of arthropods with other agents of forest disturbance (fire and fungi).  Identification of some common arthropod pests of Rocky Mountain forests.,Undergraduate,FALSE,2018-2019,"['fungi', ' pest']"
Entomology (ENT),ENT 569,Advanced Forest Entomology,"Methods and applications of biological and economic evaluation and control strategies of forest insect populations in relation to pest management programs.  Recommended preparation: <a class=""bubblelink code"" href=""/search/?P=ENT%20469"" onclick=""return showCourse(this, 'ENT 469');"" title=""ENT 469"">ENT 469</a>.  (Fall, alt/yrs)  </p>",Graduate,FALSE,2018-2019,[' pest']
"Entomology, Plant Pathology, and Nematology (EPPN)",EPPN 110,Introduction to Global Disease Ecology,"Introduction to the Global Disease Ecology major. Course will discuss research and internship opportunities, and potential career paths in human, animal, and plant health. Focus on communication, ethics and the nature of science.  </br></p>",Undergraduate,FALSE,2018-2019,[' animal']
"Entomology, Plant Pathology, and Nematology (EPPN)",EPPN 506,Biology of Vector-borne Diseases Workshop,"The goal of the course is to create a knowledge network for a diverse community of practitioners that applies interventions to plant, animal and human vector-borne diseases. The course fits into graduate degree programs and academic certificate programs in CALS, CNR, COS and the College of Engineering. The course features sessions on selected themes developed by instructors from different areas of expertise.  The instructors will present short talks, relevant discussion questions, podcasts and case studies.  Themes of the course will focus on the common biological and abiotic drivers of diseases that are carried by vectors, and will include diseases of humans, animals and plants.  Typical subject areas include, but are not limited to: 1) host and pathogen biology and heterogeneity, 2) virulence and resistance mechanisms, 3) diagnostics, 4) containment, 5) disease ecology, 6) global change, 7) emergence and re-emergence of pathogens and 8) various methods of controlling disease. ",Graduate,FALSE,2018-2019,"[' animal', ' pathogen ']"
Environmental Science (ENVS),ENVS 541,Sampling and Analysis of Environmental Contaminants,"Covers the sampling and analysis of environmental contaminants from a statistical perspective. Includes designing sampling plans for environmental studies, statistically analyzing environmental data, and touches on more advanced techniques such as time series analysis and censored data.  (Fall only) ",Graduate,FALSE,2018-2019,[' contaminant']
Family and Consumer Sciences (FCS),FCS 270,Scientific Principles of Food Preparation,Exploration of the scientific principles and techniques of food preparation; applied sensory evaluation of food.  (Fall only),Undergraduate,FALSE,2018-2019,['food']
Family and Consumer Sciences (FCS),FCS 275,Experimental Foods,"Exploration of food preparation and application of underlying scientific principles through laboratory experiments.  On-line modules focus on food safety, menu planning, food cost control, and cultural and religious influences on food choices.  Hybrid course with one 3-hr lab and one web module a week.  (Spring only) ",Undergraduate,TRUE,2018-2019,"['food', ' menu']"
Family and Consumer Sciences (FCS),FCS 301,Professional Skills in Dietetics I,"Development of professional skills for CPD students including leadership skills, communication techniques, involvement in professional organizations, and promotion of foods and nutrition.  Students will create a professional development portfolio.  (Fall only) ",Undergraduate,FALSE,2018-2019,"['food', ' nutri']"
Family and Consumer Sciences (FCS),FCS 302,Professional Skills in Dietetics II,"Development of professional skills for CPD students through career planning, portfolio development, involvement in professional organizations, participation in public policy development, promoting food and nutrition during National Nutrition Month and practice of communication techniques.  (Spring only) ",Undergraduate,FALSE,2018-2019,"['food', ' nutri']"
Family and Consumer Sciences (FCS),FCS 305,Nutrition Related to Fitness and Sport,"Identification of energy, macro/micro nutrient and fluid requirements during exercise; evaluation of dietary regimens and ergogenic aids for pre and post competition, weight maintenance, and wellness.  (Fall only) ",Undergraduate,FALSE,2018-2019,"[' diet', ' nutri']"
Family and Consumer Sciences (FCS),FCS 361,Advanced Nutrition,"Principles of nutrition; physiology of digestion, absorption and metabolism of nutrients. (Fall only) ",Undergraduate,FALSE,2018-2019,"['digestion', ' metaboli', ' nutri']"
Family and Consumer Sciences (FCS),FCS 362,Introduction to Clinical Dietetics,Nutritional assessment; review and application of the American Dietetic Association’s Nutrition Care Process; introduction of nutrition therapies for disease.  (Spring only),Undergraduate,FALSE,2018-2019,[' nutri']
Family and Consumer Sciences (FCS),FCS 384,Quantity Food Production and Equipment,Principles and practices of food production in large volume; foodservice systems; use and selection of institutional foodservice equipment. Three hours of lecture a week. (Fall only),Undergraduate,FALSE,2018-2019,['food']
Family and Consumer Sciences (FCS),FCS 385,Quantity Food Production and Equipment Lab,"Quantity food production lab and supervised practice experience including equipment training, recipe development and testing, theme meal production, and foodservice facility rotations.  (Fall only) ",Undergraduate,TRUE,2018-2019,"['food', ' meal', ' recipe']"
Family and Consumer Sciences (FCS),FCS 387,Food Systems Management,Institutional organization and management; supervised practice in food service. Three lec a wk. (Spring only),Undergraduate,FALSE,2018-2019,['food']
Family and Consumer Sciences (FCS),FCS 388,Intro Dietetics Supervised Practice II,"CPD supervised practice experience including introductory clinical, community, and food service management activities and facility rotations.  One 3-hour lab per wk.  (Spring only) ",Undergraduate,TRUE,2018-2019,['food']
Family and Consumer Sciences (FCS),FCS 389,Intro Clinical Nutrition Lab,Application of clinical nutrition principles. Three hrs. of lab per week (Spring only),Undergraduate,TRUE,2018-2019,[' nutri']
Family and Consumer Sciences (FCS),FCS 431,Certified Family Life Educator Methodology,"This course surveys the models and methods for strengthening family relationships utilizing primary prevention strategies.  Students will learn diverse techniques for teaching content related to the three cornerstones of family life education: interpersonal relationships, sexuality, and parenting. ",Undergraduate,FALSE,2018-2019,['corn']
Family and Consumer Sciences (FCS),FCS 435,Feeding Young Children in Group Settings,"This course increases awareness concerning the best practices in feeding young children. Practical, hands-on activities and assignments are included in the course through videotapes and the course website, www.aee.uidaho.edu/feeding. </p>",Undergraduate,FALSE,2018-2019,[' feeding ']
Family and Consumer Sciences (FCS),FCS 448,Consumer Economic Issues,"Consumer economic issues, including consumers in the marketplace, the consumer movement, rights and remedies, advocacy, public policy, decision making, buying, credit, banking, insurance, clothing, health care, food, housing, and investments. (Fall only) ",Undergraduate,FALSE,2018-2019,['food']
Family and Consumer Sciences (FCS),FCS 463,Helping Skills in Dietetics,Application and integration of the Skilled Helper and nutritional counseling models in dietetics. Development of communication skills essential for effective helping. This course requires role-playing. Students are assessed on the knowledge and skills they have acquired. (Fall only),Undergraduate,FALSE,2018-2019,"[' diet', ' nutri']"
Family and Consumer Sciences (FCS),FCS 473,Community Nutrition,"Identification of current public health nutrition problems; influence of socioeconomic, cultural and psychological factors on food and nutrition behavior; available community programs; program development and marketing; and the implications of public policy legislation; teaching/counseling methods for the nutrition education of small groups and individual clients/patients.  (Fall only)  ",Undergraduate,TRUE,2018-2019,"['food', ' nutri']"
Family and Consumer Sciences (FCS),FCS 475,Food Preservation,"Online course explores foodborne illness, food safety and food science behind high quality, shelf-stable home preserved foods; topics include water bath canning, pressure canning, pickling, freezing and drying. Real-time chat Thursdays at 1:00 PDT. </p>",Undergraduate,FALSE,2018-2019,"['food', 'freez']"
Family and Consumer Sciences (FCS),FCS 476,Textile Structures,"This studio course gives students the opportunity to experiment with fiber-based fabrications. These may include woven, knitted, felted, laced, and knotted fabrications dependent on current industry trends. May include embellishment and surface design depending on the fabrication and industry trends. Service learning completes the final project. ",Undergraduate,FALSE,2018-2019,[' fiber']
Family and Consumer Sciences (FCS),FCS 484,Vegetarian Food and Nutrition,Vegetarian food and nutrition principles with their application to health benefits and life cycles stages. (online only),Undergraduate,FALSE,2018-2019,"['food', ' nutri']"
Family and Consumer Sciences (FCS),FCS 487,Community Nutrition Supervised Practice,"Community nutrition supervised practice experience in WIC, Child Nutrition, wellness facilities, public health, etc. ",Undergraduate,FALSE,2018-2019,[' nutri']
Family and Consumer Sciences (FCS),FCS 488,Management Supervised Practice II,Supervised practice with dietitians and employees in school and hospital food service settings in Idaho or Washington.,Undergraduate,FALSE,2018-2019,"[' diet', 'food']"
Family and Consumer Sciences (FCS),FCS 491,Research Methods in Food Nutrition,Research methodology currently used in food and nutrition; critical review of the literature; use of electronic surveys; research proposal and presentations.  (Spring only),Undergraduate,FALSE,2018-2019,"['food', ' nutri']"
Fishery Resources (FISH),FISH 102,The Fish and Wildlife Professions,"Orientation of students to the profession of fishery resources and wildlife resources: introduction to fish and wildlife faculty, review of fish and wildlife curriculum, awareness of career opportunities, employment procedures, associated job duties/responsibilities, job preparation, educational preparation, and management challenges in the Pacific Northwest. (Fall only) </br></p>",Undergraduate,FALSE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 202,Fish & Wildlife Applications II,"This two semester sequence (<a class=""bubblelink code"" href=""/search/?P=WLF%20201"" onclick=""return showCourse(this, 'WLF 201');"" title=""WLF 201"">WLF 201</a>, <a class=""bubblelink code"" href=""/search/?P=FISH%20202"" onclick=""return showCourse(this, 'FISH 202');"" title=""FISH 202"">FISH 202</a>) of courses will introduce students to research questions and methods in fish and wildlife sciences, the culture and organization of potential state, federal and tribal employers and management challenges for fish and wildlife.  The course will include an experiential learning field trip. ",Undergraduate,FALSE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 314,Fish Ecology,"Examination of physical, chemical, and biological factors that affect fish populations and communities, with emphasis on environmental stressors.  Cooperative: open to WSU degree-seeking students.  (Fall only) ",Undergraduate,FALSE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 315,Fish Ecology Field Techniques and Methods,"Laboratory and field experience in fish ecology with emphasis on field techniques, laboratory experimentation, and habitat assessment.  One weekend field trip and several day trips required.  (Fall only) ",Undergraduate,TRUE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 422,Concepts in Aquaculture,Concepts and methods of extensive and intensive aquaculture in warm water and cold water systems. Two field trips reqd (a 1-day and a 3-day field trip).  Cooperative: open to WSU degree-seeking students.  (Spring only),Undergraduate,FALSE,2018-2019,[' aquaculture']
Fishery Resources (FISH),FISH 424,Fish Health Management,"Epidemiology, prevention, diagnostics, and treatment of infections and non-infectious diseases of free-living and confined finfish and shellfish. Two field trips reqd (a 1-day and a 3-day field trip). Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=FISH%20422"" onclick=""return showCourse(this, 'FISH 422');"" title=""FISH 422"">FISH 422</a>. Cooperative: open to WSU degree-seeking students. (Spring only) ",Undergraduate,FALSE,2018-2019,[' shellfish']
Fishery Resources (FISH),FISH 481,Ichthyology,"Anatomy, systematics, physiology, behavior, genetics and zoogeography of fishes.  Three lectures and one 3-hr lab per week.  Course has two required field trips.  (Spring only).   ",Undergraduate,TRUE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 498,Internship,The internship serves to provide hands on experience for students interested in fisheries and aquaculture.,Undergraduate,FALSE,2018-2019,"[' aquaculture', ' fish']"
Fishery Resources (FISH),FISH 501,Seminar,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics. Graded P (pass)/F (fail). ",Graduate,FALSE,2018-2019,['land']
Fishery Resources (FISH),FISH 510,Advanced Fishery Management,"Contemporary management of marine and freshwater fish and shellfish populations of the world. Approaches, factors, and models used to manage commercial, recreational and subsistence fisheries; and the policy interface of biological systems with governmental and social institutions. Cooperative: open to WSU degree-seeking students.  (Spring, Alt/yrs) </p>",Graduate,FALSE,2018-2019,"[' fish', ' shellfish', ' subsistence ']"
Fishery Resources (FISH),FISH 515,Large River Fisheries,"Management issues and problems in large river fisheries in North America and globally; importance of flood plains; ecological bases for management actions in large rivers; river fisheries in the context of multiple use of large rivers. Cooperative: open to WSU degree-seeking students.  (Fall, Alt/yrs) </p>",Graduate,FALSE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 516," Animal Movement, Dispersal and Migration "," Key theories and approaches for studying animal movement and dispersal in aquatic, marine and terrestrial environments, with critical analysis of empirical examples. Students are expected to develop an independent research project.  The course includes a 3-day field trip touring important bird and fish migration locations in the Columbia Basin. Cooperative: open to WSU degree-seeking students.  </p>",Graduate,FALSE,2018-2019,"[' animal', ' fish']"
Fishery Resources (FISH),FISH 525,Aquaculture in Relation to Wild Fish Populations,"Historical and current relationships between wildness and domestication as it relates to fisheries management and aquaculture in mitigation and industry.  Interactions between wild and hatchery-reared fishes, including salmon. Cooperative: open to WSU degree-seeking students.  (Fall, alt/yrs)  </p>",Graduate,FALSE,2018-2019,"[' aquaculture', ' domesticat', ' fish']"
Fishery Resources (FISH),FISH 526,Climate Effects & Cons Manage,"Climate change and the conservation and management of populations and ecosystems.  This graduate seminar will examine the current understanding of climate controls on ecosystems, likely scenarios for climate change in coming years, effects on fish and wildlife communities and populations and policy discussions as they relate to conservation and management using analysis of primary literature, and oral and written assignments.  Cooperative: open to WSU degree-seeking students. (Fall Alt/yrs) ",Graduate,FALSE,2018-2019,[' fish']
Fishery Resources (FISH),FISH 540,Wetland Restoration,"This web-based course contains modules covering wetland science, restoration ecology, freshwater restoration, coastal restoration, and monitoring/maintenance. The emphasis is on the science of wetland ecosystems and the applied ecology/practice of restoration, with additional consideration of cultural and socio-political contexts. Extensive readings, an assignment, and a study guide are required for each module. Students apply their learning in and contribute relevant professional experience to weekly online discussions. Students are also responsible for obtaining documentation of at least one wetland restoration site in their region and conducting a site visit in order to evaluate the success of the restoration project. A final exam (re-design of a failed restoration project) is administered online, with partial credit earned through discussion with an interdisciplinary team of classmates and the remaining credit earned through individual analysis and synthesis. (Fall only) ",Graduate,FALSE,2018-2019,['land']
Food Science (FS),FS 110,Introduction to Food Science,"Chemistry, microbiology, and processing of food and food products; concepts of food preservation, packaging and marketing of foods; food additives and regulations; world food problems.  Field trip may be required.  Cooperative: open to WSU degree-seeking students.  </br></p>",Undergraduate,FALSE,2018-2019,"[' additives ', 'food']"
Food Science (FS),FS 113,Introduction to Vines and Wines,The importance of viticulture (grape growing) including world wine regions and enology (winemaking).  Cooperative: open to WSU degree-seeking students. </p>,Undergraduate,FALSE,2018-2019,"[' enology', ' viticultur', ' wine']"
Food Science (FS),FS 220,Food Safety and Quality,"Regulation, safety, and wholesomeness of food products; microbiological, chemical, and physical risks associated with food; hazard analysis as related to food safety, processing and quality; sanitation and pest management principles; methods for analyzing the sensory qualities of food products; problem management associated with food quality assurance.  Cooperative: open to WSU degree-seeking students.  </p>",Undergraduate,FALSE,2018-2019,"['food', ' pest', ' sanitation ']"
Food Science (FS),FS 301,Food Mycology,"Survey of the fungi important in food production, storage, and spoilage. Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"['food', 'fungi', ' spoil']"
Food Science (FS),FS 302,Food Processing Lab,"Application of specialized techniques, concepts and practices of food processing.  Field Trip required.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 303,Food Processing,"Specialized techniques, concepts and practices of food processing.  Cooperative: open to WSU degree-seeking students.   ",Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 304,Cereal Chemistry and Processing,"This course has been designed to provide students with a breadth of knowledge in the field of cereal grain science. This course will cover cereal and legume structure, chemistry, and function as it relates to processing and utilization. Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"[' cereal', ' grain', ' legum']"
Food Science (FS),FS 329,Dairy Foods Composition and Quality,"Introduction to the dairy processing industry.  Chemistry of milk components.   Standards of identity of dairy products.  Quality control tests of fluid milk.  Microbiology of fluid milk.  Organoleptic properties of fluid milk and changes during storage. Federal, state and international regulations applied to dairy foods. Cleaning and sanitation in dairy manufacturing plants.  Dairy effluents and waste management.  Three lec and one 2-hr lab a week; two 1-day field trips required.  Cooperative: open to WSU degree-seeking students.   ",Undergraduate,TRUE,2018-2019,"[' dairy ', 'food', ' milk ', ' sanitation ']"
Food Science (FS),FS 398,Internship,Supervised professional internship in the food industry; requires formal written plan of activities approved by academic advisor and department head. Final written report and presentation required.  Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 401,Industrial Fermentations,Science and technology associated with industrial-scale food fermentations. Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,"[' ferment', 'food']"
Food Science (FS),FS 402,Ciders and Other Fermented Foods,"Chemistry, microbiology, and technology associated with the production of cider, beer, and other food fermentations. Two half-day field trips required. Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"[' beer', ' ferment', 'food']"
Food Science (FS),FS 406,Evaluation of Dairy Products,"Identifying attributes of different dairy products caused by production, processing, and storage issues; determining probable cause of those attributes and how to reduce their occurrence.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=FS%20329"" onclick=""return showCourse(this, 'FS 329');"" title=""FS 329"">FS 329</a>, <a class=""bubblelink code"" href=""/search/?P=FS%20429"" onclick=""return showCourse(this, 'FS 429');"" title=""FS 429"">FS 429</a>, and <a class=""bubblelink code"" href=""/search/?P=FS%20433"" onclick=""return showCourse(this, 'FS 433');"" title=""FS 433"">FS 433</a>. Cooperative: open to WSU degree-seeking students.  (Spring only)    </p>",Undergraduate,FALSE,2018-2019,[' dairy ']
Food Science (FS),FS 416,Food Microbiology,"Purpose for enumeration, detection, and identification of microorganisms in food products; physical, chemical, and environmental factors influencing growth and survival of foodborne microorganisms; pathogenic and spoilage microorganisms in food and their control.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"['food', ' spoil']"
Food Science (FS),FS 417,Food Microbiology Laboratory,"Methods for enumeration, detection, and identification of spoilage and pathogenic microorganisms in foods. Two 3-hr labs a wk.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,TRUE,2018-2019,"['food', ' spoil']"
Food Science (FS),FS 418,Oral Seminar in Food Science,Development of skills and communication tools and techniques for oral presentations of current food science research.  Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 423,Sensory Evaluation of Food and Wine Laboratory,"This course will provide a practical application of <a class=""bubblelink code"" href=""/search/?P=FS%20422"" onclick=""return showCourse(this, 'FS 422');"" title=""FS 422"">FS 422</a>, including the theory, principles and applications of sensory evaluation techniques for the evaluation of appearance, aroma, flavor and texture of foods and wine.  Recommended for ages 21 or older.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"[' flavor', 'food', ' wine']"
Food Science (FS),FS 432,Food Engineering,"Fundamentals of food engineering for improving the efficiency of food processing operations and the quality of processed food.  Principles of heat transfer, steam, air-vapor mixtures, refrigeration and fluid flow as applied to food processing and storage.  Recommended preparation: <a class=""bubblelink code"" href=""/search/?P=PHYS%20111"" onclick=""return showCourse(this, 'PHYS 111');"" title=""PHYS 111"">PHYS 111</a>.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,"['food', ' refrigerat']"
Food Science (FS),FS 460,Food Chemistry,Fundamentals of food chemistry; composition of foods and the changes that occur during processing.  Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 461,Food Chemistry Lab,"Experiments related to properties, reactions, and interactions of chemical components of foods.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 462,Food Analysis,"Introductory food analysis; methods common to many food commodities.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=FS%20460"" onclick=""return showCourse(this, 'FS 460');"" title=""FS 460"">FS 460</a> and <a class=""bubblelink code"" href=""/search/?P=FS%20461"" onclick=""return showCourse(this, 'FS 461');"" title=""FS 461"">FS 461</a>. This is a cooperative course available to WSU degree-seeking students.   ",Undergraduate,TRUE,2018-2019,['food']
Food Science (FS),FS 466,Wine Microbiology and Processing Lab,Hands-on winemaking; application of chemical microbiological methods for wine analysis.  Field trip required.  Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,[' wine']
Food Science (FS),FS 498,Internship,Supervised professional internship in the food industry; requires formal written plan of activities approved by academic advisor and department head. Final written report and presentation required.  Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2018-2019,['food']
Food Science (FS),FS 510,Functional Foods and Health,"Functional foods are foods that provide health benefits beyond basic nutrition.  This course will deal with the actions of bioactive compounds in functional foods and nutraceuticals as they relate to disease prevention and health promotion.  In addition, this course will cover (1) the chemistry and mechanism of action of the various bioactive compounds, and (2) the safety, efficacy, stability and regulatory aspects of functional foods and nutraceuticals.  The course is intended for graduate students in food science, nutrition, or related biological science fields.  Cooperative: open to WSU degree-seeking students.  </p>",Graduate,FALSE,2018-2019,"['food', ' nutra', ' nutri']"
Food Science (FS),FS 511,Foods Lipids,"To gain an understanding of the functionality fats in our foods and the beneficial and detrimental health related aspects of fats in our diets.  Emphasis will be placed on relationships among fat and oil chemistry and the physiological results of eating foods containing specific triacylglycerols, fatty acids, and other lipids.  Recent research and popular literature will supplement the discussions.  Cooperative: open to WSU degree-seeking students.  </p>",Graduate,FALSE,2018-2019,"[' diet', ' eating ', 'food', ' lipid']"
Food Science (FS),FS 512,Protein Structure and Function,Chemistry/biochemistry of proteins/enzymes applied to food research and industry; protein functionality/enzyme technology application to food industry.  Cooperative: open to WSU degree-seeking students.  </p>,Graduate,FALSE,2018-2019,"['food', ' protein']"
Food Science (FS),FS 513,Food Carbohydrates,This course will provide insight into structure-function relationships of polysaccharides within food systems as a function of their respective molecular structures and physical characteristics.  Cooperative: open to WSU degree-seeking students.  </p>,Graduate,FALSE,2018-2019,['food']
Food Science (FS),FS 516,Food Laws,"Become familiar with government statutes and regulations that contribute to a safe, nutritious, and wholesome food supply.  Understand more about the law and the US legal system relevant to the regulation of the manufacture and sale of food and supplements, including jurisdictional issues, administrative law, and tort, contract, corporate, environmental, labor and criminal law issues.  Senior or Graduate student standing recommended.  Cooperative: open to WSU degree-seeking students.  </p>",Graduate,TRUE,2018-2019,"['food', ' nutri']"
Food Science (FS),FS 517,Scientific Writing,"Planning, writing, reporting, reviewing and evaluating current food-related research.  Cooperative: open to WSU degree-seeking students. Preference will be given to graduate students in their second year or higher of study.  </p>",Graduate,FALSE,2018-2019,['food']
Food Science (FS),FS 518,Oral Seminar,Development of skills and communication tools and techniques for oral presentations of current food science research. Additional projects/assignments required for graduate credit.  Cooperative: open to WSU degree-seeking students. Preference will be given to graduate students in their second year or higher of study. </p>,Graduate,FALSE,2018-2019,['food']
Food Science (FS),FS 520,Instrumental Analysis,"Theory and techniques involved in the use of various instruments in modern biological laboratories; topics include chromatography, spectrometry, sterilization, sample preparation, radioisotope techniques, electrophoresis, centrifugation, and fermentation.  (Spring only)  Cooperative: open to WSU degree-seeking students. ",Graduate,TRUE,2018-2019,[' ferment']
Food Science (FS),FS 525,Engineering Principles for Foods,"Engineering principles of mass and energy balances, fluid flow, heat transfer, mass transfer, psychrometrics, refrigeration, and drying are applied to processing of food products.  The engineering problem-solving method is emphasized in determining solutions to application problems.  Cooperative: open to WSU degree-seeking students.  ",Graduate,FALSE,2018-2019,"['food', ' refrigerat']"
Food Science (FS),FS 532,Advanced Food Microbiology,"Discuss current topics in foodborne pathogen including novel detection, method, virulence, and pathogenesis, and their interaction with environment and host.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=BIOL%20115"" onclick=""return showCourse(this, 'BIOL 115');"" title=""BIOL 115"">BIOL 115</a>, <a class=""bubblelink code"" href=""/search/?P=BIOL%20250"" onclick=""return showCourse(this, 'BIOL 250');"" title=""BIOL 250"">BIOL 250</a>, and <a class=""bubblelink code"" href=""/search/?P=FS%20416"" onclick=""return showCourse(this, 'FS 416');"" title=""FS 416"">FS 416</a>.  Cooperative: open to WSU degree-seeking students.  </p>",Graduate,FALSE,2018-2019,"['food', ' pathogen ']"
Food Science (FS),FS 538,Introduction to Physical Properties of Food,"Thermophysical behavior of foods and biopolymers, including water transport/activity, rheological, thermal, dielectric and barrier properties. Newtonian and non-Newtonian flow; Viscous, viscoelastic, and Hookean behavior.  Relationship between rheology of food biopolymers and structure, composition, temperature, and plasticizer content. Recommended preparation one undergraduate course in calculus.  Cooperative: open to WSU degree-seeking students. ",Graduate,FALSE,2018-2019,['food']
Food Science (FS),FS 583,Advances in Cereal Chemistry and Technology,"This course provides in-depth information on wheat chemistry and technology as well as chemistry and uses of other cereal grains and legumes. Emphasis will be given to composition and functionality of wheat as related to processing and product quality, along with reviews of recent advances in cereal chemistry and technology. Cooperative: open to WSU degree-seeking students.   </p>",Graduate,FALSE,2018-2019,"[' cereal', ' grain', ' legum', ' wheat']"
Foreign Language--English (FLEN),FLEN 326,Chinese Cinema in Translation,"This course introduces students to China and Chinese culture through the lens of Chinese cinema.  This class covers the major landmarks in Chinese film history and will help familiarize students with representative movements, directors, actors and actresses in the Chinese film industry.  Students will also be introduced to basic Chinese phrases and concepts that will help further their appreciation of Chinese culture and artistic traditions.  This course is taught in English.  </p>",Undergraduate,FALSE,2018-2019,['land']
Foreign Language--English (FLEN),FLEN 396,Ecuador/Amazon/Galapagos,"Analysis of Ecuadorian and Andean culture through classes, service-learning projects in Quito, living with a host family, and studying biodiversity and ecotourism in the Amazon Rainforest and on the Galápagos Islands.  </p>",Undergraduate,FALSE,2018-2019,['land']
Forest Resources (FOR),FOR 210,Winter Harvesting,"This is an introduction to chainsaw safety and operation, precision timber falling, and winter harvesting methods taught as an intermediate-level forestry field practicum during the final week of winter break. All day classes take place on the University of Idaho Experimental Forest. Safety instruction covers methods taught in state and federal land agencies and other popular faller safety programs. ",Undergraduate,FALSE,2018-2019,"['harvest', 'land']"
Forest Resources (FOR),FOR 255,Nursery Irrigation and Fertilization,An introduction to nursery irrigation and fertilization practices commonly found in forest tree seedling and native plant nurseries. This course aims to provide some of the important theory behind the practices used every day in successful crop production. The course will be taught by faculty and staff at the UI Pitkin Forest Nursery and managed as part of the annual Position Description process. The course is developed and is presently offered online.  </p>,Undergraduate,FALSE,2018-2019,"['crop', ' irrigat', ' nursery ', ' seed']"
Forest Resources (FOR),FOR 324,Forest Regeneration,"Natural and artificial regeneration of forest ecosystems; reproduction methods; selection of seed source and stock type; nursery cultural practices; tree improvement; site preparation methods to establish regeneration.  One lecture and one 2-hr lab a week.  Two all day field trips.  A semester-long project requires time spent weekly in a nursery to regularly monitor plant development under varied environmental conditions (approximately 45 hours over the 18-week spring semester in addition to lectures, labs and out-of-class studying). Cooperative: open to WSU degree-seeking students. ",Undergraduate,TRUE,2018-2019,"[' nursery ', ' seed']"
