Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Animal Sciences (ANSC),ANSC #444A,- Animal Ethics: Your Child or Your Pet,"Human attitudes toward other animals are generally divided into five categories: animal exploitation, animal use, animal welfare, animal rights, and animal liberation. While all five categories are examined, this course concentrates on the differences between animal welfare and animal rights. These two categories differ fundamentally on the basis of the ethical or moral status they give animals. Past human societies have justified both the worship of animals and the torture and sacrifice of animals to the gods. Animal rights believers rely on a rights-based philosophy, while animal welfare advocates concentrate on a utilitarian based set of values. Course concentrates on the application of these two ethical philosophies to current uses of animals such as the use of animals in research, the use of animals as food (factory farming), the production and use of transgenic animals, and the use of animals as organ donors for humans (xenotransplantation). Since animal rights is, in itself, not a discipline, students depend on information from other disciplines ranging from moral philosophy and ethics to history to genetics, production agriculture, and ethology. Writing intensive.",Undergraduate,FALSE,2018-2019,"['agri', ' animal', 'farm', 'food', ' transgenic']"
Animal Sciences (ANSC),ANSC 504,- Equine Science,"A fundamental equine science course including anatomy, sports medicine, nutrition and preventative care. Students present oral and written journal reviews on equine science topics pertinent to lecture. Prereq: ",Undergraduate,FALSE,2018-2019,[' nutri']
Animal Sciences (ANSC),ANSC 510,"- Integration of Culture and Agriculture in Ireland: Past, Present, and Future ","What was the worst natural disaster in 19th century Europe? What characterizes Ireland's agriculture in the 21st century? In this interdisciplinary course, students examine the cultural, historical, political, economical, and religious influences on Ireland's agriculture, fisheries, and forestry.  The crowning experience of the course, a 10-day study abroad in late May, provides students with a window to the world as they experience the culture, agriculture, and topography of Ireland.  Students will immerse themselves in local history and culture as they tour working agricultural farms, university research facilities, and cultural landmarks. Permission required.  Not open to freshmen. Special fee. Writing intensive.   2 or 4 credits.",Undergraduate,FALSE,2018-2019,"['agri', 'farm', ' fish', 'land']"
Animal Sciences (ANSC),ANSC 511,- Anatomy and Physiology," Discussion/comparison of the principles of mammalian form and function. Includes molecular and cellular mechanisms of major processes (such as muscle contraction, neural transmission, and signal transduction) and systematic aspects of the nervous, endocrine, cardiovascular, respiratory, gastrointestinal, and renal systems.  Prereq: ",Undergraduate,FALSE,2018-2019,['gastro']
Animal Sciences (ANSC),ANSC 512,- Anatomy and Physiology," Discussion/comparison of the principles of mammalian form and function. Includes molecular and cellular mechanisms of major processes (such as muscle contraction, neural transmission, and signal transduction) and systematic aspects of the nervous, endocrine, cardiovasular, respiratory, gastronintestinal, and renal systems.  Prereq: ",Undergraduate,FALSE,2018-2019,['gastro']
Animal Sciences (ANSC),ANSC 543,- Technical Writing in Animal Sciences,Emphasis on writing scientific articles and articles for the end user on subjects pertaining to the animal science industry. Students are expected to make several oral presentations. Resume preparation is also included. Prereq:,Undergraduate,FALSE,2018-2019,[' animal']
Animal Sciences (ANSC),ANSC 602,- Animal Rights and Societal Issues," To explore all aspects of human-animal interaction and welfare, emphasizing social, ethical, biological, historical and economic aspects of animal care and use. (Juniors and seniors only.) Special fee. Writing intensive.",Undergraduate,FALSE,2018-2019,[' animal']
Animal Sciences (ANSC),ANSC 605,- Poultry Production and Health Management,"This course focuses on understanding how the management practices used in raising domestic poultry can promote the production of healthy birds. Discussion centers on chickens in both large and small commercial flocks. Topics covered include breed and stock selection, anatomy &amp; physiology, hatcher and brooder management, commercially important diseases, biosecurity and preventative health care, applicable food safety practices, and welfare. Students will gain hands-on experience working with live poultry during this course. Prereq: ",Undergraduate,FALSE,2018-2019,"['breed', ' chicken', 'food', 'management practice', ' poultry ', ' raisin']"
Animal Sciences (ANSC),ANSC 609,- Principles of Animal Nutrition,Applied animal nutrition and nutrient metabolism. Prereq: one year of chemistry; one semester of physiology.,Undergraduate,FALSE,2018-2019,"[' animal', ' metaboli', ' nutri']"
Animal Sciences (ANSC),ANSC 612,- Genetics of Domestic Animals,Application of basic and molecular genetics to the diagnosis and control of inherited diseases of domestic animals and application of quantitative genetics for the improvement of economically important traits of farm animals. Prereq:,Undergraduate,FALSE,2018-2019,"[' animal', 'farm']"
Animal Sciences (ANSC),ANSC 615,- Dairy Farm Internship,An internship on a commercial dairy farm allowing the student day-to-day management of a herd of Holstein cows health and management (animal and financial) are studied. Homework and monthly exams. Dairy Management majors only. Permission required.,Undergraduate,FALSE,2018-2019,"[' cow', ' dairy ', 'farm']"
Animal Sciences (ANSC),ANSC 625,"- Diseases of Small Ruminants, Swine, Poultry, and Camelids ","This course focuses on concepts of health and disease as they relate to domestic small ruminants (goats and sheep), swine, poultry, and camelids (llamas and alpacas). Basic principles of disease diagnosis, transmission, treatment, and prevention are introduced and applied to specific disease conditions in these species. The course is divided into sections that focus on each group of animals and specific diseases are classified and taught based on the primary body system that is affected. Prereq: ",Undergraduate,FALSE,2018-2019,"[' animal', ' rumina', ' swine']"
Animal Sciences (ANSC),ANSC 635,- Nonprofit Management for Agriculture Business,"This course is designed to give students an opportunity to focus on the agriculture industry relative to specific operational topics for nonprofit businesses. Case studies will include therapeutic riding, agricultural nonprofits, animal welfare/rescue field, animal or agricultural educational programs and nonprofit foundations and the growing field of animal and plant therapy. Topics include; legal structure and organization, credentialing, developing a strategic plan, creating and managing a board of directors, staff and volunteer management, risk management and insurance, fundraising, marketing and public relations, using social media and public accountability. Special consideration will be given to understanding and utilizing financial statements to drive the business and fundraising efforts. The course will involve lecture and project management allowing student to examine similar agricultural business operations in order to enhance practical understanding of topics covered for a final project.",Undergraduate,FALSE,2018-2019,"['agri', ' animal']"
Animal Sciences (ANSC),ANSC 650,- Dairy Industry Travel Course," Extended field trip to a variety of dairy farms and dairy related businesses in the Northeast with students and faculty from other New England land grants. Includes discussion sessions, case study, problem solving, and journal report. Prereq: permission. May be repeated to a maximum of 2 credits. Special fee.",Undergraduate,FALSE,2018-2019,"[' dairy ', 'farm', 'land']"
Animal Sciences (ANSC),ANSC 694,- Summer Cooperative for Real Education in Agricultural Management," SCREAM (Summer Cooperative for Real Education in Agricultural Management) is a course in which students perform the work and make financial and management decisions associated with the CREAM dairy herd. Students assume complete responsibility for the management and care of the 25-cow herd for the entire summer. SCREAM provides students with a unique experiential learning model that will help them understand how to work together to manage and operate a small business, the decision-making skills required in production agriculture, and the application of science to the management of a dairy herd. Prereq: upper-class standing, permission.",Undergraduate,FALSE,2018-2019,"['agri', ' dairy ']"
Animal Sciences (ANSC),ANSC 698,- Cooperative for Real Education in Agricultural Management (CREAM),"CREAM (Cooperative for Real Education in Agricultural Management) is a 2-semester course in which students perform the work and make the financial management decisions associated with the CREAM dairy herd. Students assume complete responsibility for the management and care of the 25-cow herd for the entire academic year. CREAM provides students with a unique experiential learning model that will help them understand how to work together to manage and operate a small business, the decision-making skills required in production agriculture and the application of science to the management of a dairy herd. Two semesters of 4 cr. each are required. Prereq:  ",Undergraduate,FALSE,2018-2019,"['agri', ' dairy ']"
Animal Sciences (ANSC),ANSC 708,- Ruminant Nutritional Physiology," Anatomy of the ruminant gastrointestinal tract, physiological factors related to rumen function, and microbial and whole-body metabolism of carbohydrates, protein, and lipids.  Prereq: ",Graduate,FALSE,2018-2019,"[' carbohydrate', 'gastro', ' lipid', ' metaboli', ' protein', ' rumen', ' rumina']"
Animal Sciences (ANSC),ANSC 710,- Dairy Nutrition," Feeding management of dairy cattle. Emphasis on feedstuffs, nutritional requirements, and diet formulation for efficient production and optimum health.  Prereq: ",Graduate,FALSE,2018-2019,"[' cattle', ' dairy ', ' diet', ' nutri']"
Animal Sciences (ANSC),ANSC 715,- Physiology of Lactation," Examines the biological and biochemical influences of the lactation process.  Emphasis on the physiological effects of environments, hormones, and nutrition on milk synthesis and secretion, mammary physiology, and maternal response. Prereq: ",Graduate,FALSE,2018-2019,"[' lactat', ' milk ', ' nutri']"
Animal Sciences (ANSC),ANSC 724,- Reproductive Management and Artificial Insemination," Focus on goals and fundamentals of reproductive management of horses, dairy and livestock animals, and through actual experience, development of competency in performing modern breeding techniques for equine and bovine reproduction. Permission required.  Special fee.  Lab.",Graduate,FALSE,2018-2019,"[' animal', 'bovine', 'breed', ' dairy ', ' livestock ']"
Animal Sciences (ANSC),ANSC 727,- Advanced Dairy Management I," Advanced management evaluation of milking procedures, reproduction, genetics, herd health, feeding, housing, and milking systems. Prereq: junior or senior standing; permission.",Graduate,FALSE,2018-2019,[' milking ']
Animal Sciences (ANSC),ANSC 750,- Collaborative Farm Design and Development,"As a semester long group project, students will design an economically feasible, fully operational, diversified small farm. Students will need to consider site selection, infrastructure, equipment, labor, animal production and health, financing options, marketing and sales, etc. in their design. The final project will be presented in both an oral and a written format. Independent initiative and group collaboration are both integral to success in this project. Writing intensive.",Graduate,TRUE,2018-2019,"[' animal', 'farm']"
Animal Sciences (ANSC),ANSC 795,- Investigations," Investigations in genetics, nutrition, management, diseases, histology, equestrian management/agribusiness, physiology, cell biology, microbiology, dairy management, or teaching experience. May be repeated up to a maximum of 4 credits. Prereq: permission.",Graduate,FALSE,2018-2019,"['agri', ' dairy ', ' nutri']"
Animal Sciences (ANSC),ANSC 795W,- Investigations," Investigations in genetics, nutrition, management, diseases, histology, equestrian management/agribusiness, physiology, cell biology, microbiology, dairy management, or teaching experience. May be repeated up to a maximum of 4 credits. Prereq: permission. Writing intensive.",Graduate,FALSE,2018-2019,"['agri', ' dairy ', ' nutri']"
Anthropology (ANTH),ANTH 501,- World Archaeological Cultures,"The development of prehistoric cultures worldwide offered in the following sections: A) North America; B) Mesoamerica; C) South America; D) Near East; E) Europe; F) Asia. North America: from earliest settlement to European contact, includes Eastern Woodlands, The Plains, and the Southwest. Mesoamerica: from earliest cultures through Spanish conquest, includes the Olmec, Maya, and Aztec civilizations. South America: Cultural development from earliest migrations to the Inca Empire. Near East: from earliest agricultural villages to the world's first civilizations.",Undergraduate,FALSE,2018-2019,"['agri', 'land']"
Anthropology (ANTH),ANTH #508,- Anthropology of Internet,"While adopting an anthropological lens in this coursewe explore how and in what ways digital environment, cyberspace in particular, affects an individual, community, and the state, and how, in turn individuals affect the digital landscape. Focusing on the dynamic interaction between digital environment and humans we will (1) tease out what is ""new"" about our contemporary moment, (2) clarify changes and continuity that characterize this digital age and its effects on our daily lives, (3) explore vitualityas part of our daily experiences, and (4) learn how in what ways cyberspace becomes a place of personal acheivement, dwelling of community-like formations, social control, and politics.",Undergraduate,FALSE,2018-2019,['land']
Anthropology (ANTH),ANTH 510,"- Animals, Identity, and Culture ","This course explores the roles of identity and culture in shaping the relationships humans form with other animals. A range of relationships are investigated, including those that figure animals as beings sharing in personhood, as prey, as technologies, as workers, as food, and as family. Inspired by the explosion of new research in multiple disciplines, this course emphasizes cross-cultural and transhistorical variations, while also exploring some of the biosocial features humans share with other animals.",Undergraduate,FALSE,2018-2019,"[' animal', 'food']"
Anthropology (ANTH),ANTH 674,- Archaeological Survey and Mapping in Belize,"Involves hands-on training in field reconnaissance, survey and mapping of archaeological sites, and the use of ARCGIS mapping software. This field course takes place in Belize (Central America) and will be of interest to students studying anthropology, geography and geospatial technologies, among others. Special fee.",Undergraduate,FALSE,2018-2019,['geospatial']
Anthropology (ANTH),ANTH 695,- Globalization and Global Population Health,"This course traces how political economies drive global movements of people, diseases, and health interventions. It takes a multidisciplinary approach through medical anthropology and humanities, public health, and sustainability, looking at: histories of health intervention and biomedical technologies; under-development; shifting public-private sector governance; humanitarianism, cultural knowledge, expertise, and translation; and health-related social justice approaches and liberation theologies. Topics may include: epidemics, non-communicable diseases, metabolic disorders, substance abuse, violence, injury, and aging.",Undergraduate,FALSE,2018-2019,[' metaboli']
Anthropology (ANTH),ANTH 705,- Topics in Mesoamerican Anthropology," Examines the very origins of civilization in the New World by first focusing on the domestication of staple food crops and the development of inequality and carefully tracing the ever increasing socio-political complexity displayed by early Mesoamerican peoples. Includes the successive rises of the Olmec, the Zapotec, the Preclassic Maya and Teotihuacan in an effort to understand the mechanisms driving the development of agricultural intensification, economic specialization, long-distance trade networks, and the institution of divine kingship. Operates on a seminar format, open only to juniors and seniors.",Graduate,FALSE,2018-2019,"['agri', 'crop', ' domesticat', 'food']"
Applied Animal Science (AAS),AAS 402,- Introduction to Livestock and Poultry Management,"Students are introduced to the management of livestock and poultry in small-to-medium sized operations. Students learn basic animal feeding , selection, handling, housing, management and health practices necessary to manage livestock and poultry. Through readings, multi-media presentations, writing and field assignments, students gain insight into the work, commitment and skills necessary to raise domestic farm animals for food and profit.",Undergraduate,FALSE,2018-2019,"[' animal', 'farm', ' feeding ', 'food', ' livestock ', ' poultry ']"
Applied Animal Science (AAS),AAS 421,- Large Animal Behavior and Handling Techniques," Introduction to domestic large animal behavior and handling techniques. Cattle, horses, swine, and sheep are used in this course. Students perform routine health-related procedures and gain valuable hands-on skills and safe animal handling techniques which can be applied to the fields of veterinary medicine, animal research, commercial agriculture, and animal control. 1 lec/1 lab.",Undergraduate,TRUE,2018-2019,"['agri', ' animal', ' sheep ', ' swine']"
Applied Animal Science (AAS),AAS 422,- Small Animal Grooming I," Introduction to pet grooming. Course covers the techniques and styles of brushing, grooming, clipping, trimming, and bathing common breeds of dogs and cats. Students perform basic grooming in lab period. Special fee for non-TSAS students. May be repeated to a maximum of 4 credits. 1 lec/1 lab.",Undergraduate,TRUE,2018-2019,['breed']
Applied Animal Science (AAS),AAS 423,- Dairy Selection," Selection techniques used in cattle for purchase, breeding, and genetic improvement through the use of visual evaluation, pedigrees, production, and progency information. 1 lec/1 lab.",Undergraduate,TRUE,2018-2019,"['breed', ' cattle', ' pedigree']"
Applied Animal Science (AAS),AAS 424,- Animal Law and Regulations,"This course covers the practical application and understanding of animal law and regulations. Designed for applied animal science majors the material is relevant for any learner interested in animal protection and welfare. Select current bills, court rulings or animal-related legal movements are reviewed. Practical application topics include: due process, contract law, evidence collection, and courtroom procedures. Focus is on domestic species with limited review of regulations and liability regarding exotic pet keeping.",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 425,- Introduction to Dairy Herd Management," The course explores economic, scientific and practical aspects of dairy herd management. The topics covered include history, cattle selection, nutrition, housing, milking, and disease prevention strategies. There are a number of field trips and weekly labs emphasizing management and hands-on experience.",Undergraduate,TRUE,2018-2019,"[' cattle', ' dairy ', ' nutri']"
Applied Animal Science (AAS),AAS 428,- Anatomy and Physiology of Domestic Animals,"An overview lecture course describing the anatomy (structure) and physiology (function) of domestic animals, focusing on canine, feline, equine, and bovine species. Anatomic and physiologic topics are intertwined as the course progresses through each body system. Relevant species differences are stressed. Focus is on applied concepts appropriate for animal-related careers. Course is designed to be taken along with ",Undergraduate,FALSE,2018-2019,"[' animal', 'bovine']"
Applied Animal Science (AAS),AAS 430,- Small Animal Breeds and Behavior,"Overview of the development, selection, genetics, and function of specific breeds of companion animals. General dog and cat, as well as breed-specific, behavior is included. 2 lec/1 lab.",Undergraduate,TRUE,2018-2019,"[' animal', 'breed']"
Applied Animal Science (AAS),AAS 431,- Introduction to Animal Science," Survey of the dairy, equine, livestock, and small animal industries; current issues and related occupational opportunities are presented. Included is assistance in gaining or improving the skills needed to be successful in college. Lecture/Lab or Recitation.",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 432,- Introduction to Forage and Grassland Management,"Introduction to grasslands of the world and their management. Special emphasis on the identification, production, and utilization of New England forage crops for feeding domestic farm animals. The course includes the selection of local plant species and varieties, including their management and recommended harvesting practices. The course also includes a basic introduction to soils, as well as nutrient and fertility management.",Undergraduate,FALSE,2018-2019,"[' animal', 'crop', 'farm', ' feeding ', 'forage', 'harvest', 'land', ' nutri', ' soil']"
Applied Animal Science (AAS),AAS 434,- Equipment and Facilities Management,Operation of agricultural equipment and maintenance of agricultural facilities as found in New England. Development of the essential skills and technical information needed to manage and supervise agricultural facilities and equipment. 2 lec/1 lab.,Undergraduate,TRUE,2018-2019,"['agri', 'land']"
Applied Animal Science (AAS),AAS 437,- Equine Handling and Care Techniques," Course familiarizes students with different aspects of equine management through a practical and hands-on approach. Topics include selection, fit and care of English tack, bits, grooming, clipping, wound care, safe bandaging techniques, equine behavior, farm layout, basic health care and monitoring, parasite control, and equine transportation. Students will have hands-on experience in the UNH stable. Responsibilities include feeding, cleaning, turnout, and basic care of the University herd.",Undergraduate,FALSE,2018-2019,['farm']
Applied Animal Science (AAS),AAS 439,- Fundamentals of Animal Health,"Covers the principles of maintaining animal health by preventing and managing disease via husbandry, immunization, diagnostic testing and treatment. Focus is on domestic species; primarily dogs, cats, horses and cows. Topics include external and internal parasitology, microbiology, immunology including vaccination, and disease treatment. Course is designed to be taken along with the appropriate lab section: ",Undergraduate,TRUE,2018-2019,"[' animal', ' cow']"
Applied Animal Science (AAS),AAS 445,- Veterinary Assisting Techniques,"Course is designed to prepare students to enter veterinary practice as a veterinary assistant. Topics include veterinary pharmaceuticals; animal nursing including record keeping, patient observation, husbandry, and disease control; surgical preparation and assisting including surgical instrumentation, sterilization and patient management; laboratory sample collection and handling; and diagnostic imaging including radiography safety, patient positioning, radiographic film processing and filing, and ultrasound. Required for completion of the veterinary assisting certificate.",Undergraduate,TRUE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 449,- Clinical Animal Nursing Techniques I,"Essential skills and basic background knowledge for the care of small animals, focusing on dogs and cats. Animal handling and restraint, basic nursing skills including physical examination, medicating, bandaging and wellness protocols. 
1 lec/1 lab.",Undergraduate,TRUE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 451,- Human/Animal Bond,"Students explore various aspects and perceptions of the human-animal bond through multidisciplinary approaches over time and across cultures. They will critically evaluate the meanings humans ascribe to companion animals. Through movies, video clips, readings, and discussions, students are exposed to historical and contemporary utilization and exploitation of companion animals they may encounter in their professional lives. Class concentrates on ""pet"" animals (dogs, cat, and to a much lesser extent the horse.)",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 525,- Canine Learning Theory and Application,"Canine behavior problems are a major cause of abandonment and euthanasia in dogs. Effective application of canine learning theory can prevent and solve behavior problems and save lives. Student gain a working knowledge of animal learning theory with a focus on training basic obedience commands, prevention and modification of common canine behaviors, effective human communication within a practical canine training session, canine ethology, the business and ethics of dog training, and more. Prereq: ",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 527,- Companion Animal Diseases,"Common diseases in companion animals discussed system by system; emphasis on canine, feline, equine, and ruminant species. Other species covered based on class interest. Disease pathogenesis, diagnosis, and treatment are covered. Care-based learning includes developing differential diagnosis lists and technician evaluations and interventions. ",Undergraduate,FALSE,2018-2019,"[' animal', ' rumina']"
Applied Animal Science (AAS),AAS 535,- Animal Nutrition,"The food nutrients, their digestion and absorption, factors affecting value of feeds, feed additives, and nutrient requirements for maintenance and productive functions.",Undergraduate,FALSE,2018-2019,"['digestion', ' feed ', 'food', ' nutri']"
Applied Animal Science (AAS),AAS 540,- Animal Breeding," Principles and practices, including the physiology of reproduction, fertility and sterility, artificial insemination, breeding systems, and selection.",Undergraduate,FALSE,2018-2019,['breed']
Applied Animal Science (AAS),AAS 546,- Animal Business Applications," Survey of the various elements of managing an animal and/or agricultural operation regardless of commodity. Topics include: financial statements, credit and interest, insurance considerations, labor management, marketing, promotions, advertising, and sales. 4 lec. Prereq: AAS 242 or ",Undergraduate,TRUE,2018-2019,"['agri', ' animal']"
Applied Animal Science (AAS),AAS 547,- Applied Equine Management," The application of farm and horse management techniques, including stable routine, planning, and design; nutrition; business considerations; and legal responsibilities. Pre- or Coreq:  ",Undergraduate,FALSE,2018-2019,"['farm', ' nutri']"
Applied Animal Science (AAS),AAS 548,- Applied Animal Businss: Concepts and Practices,"Course provides students an opportunity to focus on animal industry relative to specific operational concepts: small business start-up, creating a business plan, enterprise development including opportunity analysis and marketing of ideas, branding and advertising, employee hiring and management, payroll management, inventory management and industry-specific software review for maintaining and analyzing financial statements. Course involves lecture and field study allowing students to examine similar animal business operations in order to enhance practical understanding of topics covered. Prereq: ",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 550,- Clinical Animal Nursing Techniques II,"Builds on materials presented in AAS 249, Clinical Animal Nursing Techniques I. Covers veterinary imaging modalities including radiographic and utrasonographic techniques and safety, nursing care of hospitalized patients including fluid therapy, laboratory ans exotic animal medicine. Prereq: ",Undergraduate,TRUE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 558,- Animal Population Medicine and Management,"This course applies material from animal health and disease classes to populations of animals rather than individual animals. Topics include stress and disease management, behavior and ethical problems in animal populations, evaluation of scientific research, and decision analysis. Concepts in epidemiology and statistics are covered. Students design and carry out a statistical analysis on data from a chosen animal population. Prereq: ",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 572,- Comparative Equine Operations," Exploration of national and regional equine farms and related businesses. Using field trips and journals, students will experience and study different farm and business operations. Prereq: ",Undergraduate,FALSE,2018-2019,['farm']
Applied Animal Science (AAS),AAS 574,- Dairy Cattle Disease Seminar," Covers principles of the immune response, immunological basis for disease control, and emphasizes management practices to prevent disease and maintain optimal animal health in dairy cattle. Numerous guest lecturers, field and case studies, and emphasis on current topics of interest to the industry.",Undergraduate,FALSE,2018-2019,"[' animal', ' cattle', ' dairy ', 'management practice']"
Applied Animal Science (AAS),AAS 575,- Cooperative for Real Education in Agriculture Management (CREAM),"CREAM (Cooperative for Real Education in Agricultural Management) is a 2-semester course in which students perform the work and make the financial and management decisions associated with the CREAM dairy herd. Assumption of complete responsibility for the management and care of this 25-cow herd for the entire academic year. CREAM provides students with a unique experiential learning model that will help them understand how to work together to manage and operate a small business, the decision making skills required in production agriculture, and the application of science to the management of a dairy herd. Two semesters of 4 credits each are required. Prereq: ",Undergraduate,FALSE,2018-2019,"['agri', ' dairy ']"
Applied Animal Science (AAS),AAS 579,- Small Animal Care Practicum," Provides supervised, hands-on experience at the N.H.S.P.C.A. 4 hours/week. Responsibilities include cleaning, feeding, treatment, grooming, socializing and training of shelter animals. Student must receive or show proof of pre-exposure rabies prophylaxis to take the class. Prereq: ",Undergraduate,FALSE,2018-2019,[' animal']
Applied Animal Science (AAS),AAS 591,- Studies,"Students who have the ability and adequate preparation to work independently may propose a contract to design a course or research project on a topic not available through existing course offerings. The purpose of this research is to explore new areas in the student's field of study or to pursue course material in greater depth. Work is supervised by an appropriate faculty/staff member and credit varies depending on the proposed project/research. Areas may include dairy, light horses, livestock, poultry, meats, forages, management, small animals, or general animal science. Permission required. Course may be repeated up to a maximum of 6 credits.",Undergraduate,TRUE,2018-2019,"[' animal', 'forage', ' meat']"
Applied Animal Science (AAS),AAS 592,- Studies,"Students who have the ability and adequate preparation to work independently may propose a contract to design a course or research project on a topic not available through existing course offerings. The purpose of this research is to explore new areas in the student's field of study or to pursue course material in greater depth. Work is supervised by an appropriate faculty/staff member and credit varies depending on the proposed project/research. Areas may include dairy, light horses, livestock, poultry, meats, forages, management, small animals, or general animal science. Permission required. Course may be repeated up to a maximum of 6 credits.",Undergraduate,TRUE,2018-2019,"[' animal', 'forage', ' meat']"
Applied Animal Science (AAS),AAS 597,- Applied Animal Science Work Experience,"Employment (12 weeks, generally in the summer following the first year) in an approved animal-related position. Cr/F.",Undergraduate,FALSE,2018-2019,[' animal']
Arts/History & Studio (ARTS),ARTS 444B,- Art and Money,"This course explores the relationship between art and money from a variety of perspectives. Topics will range from the art market boom in seventeenth-century Holland, to money as subject matter in twentieth-century art. How do we determine the value of art? How do markets influence taste? How do we define authenticity? What is at stake in the opposition between art and money, and can they be reconciled? Writing intensive.",Undergraduate,FALSE,2018-2019,"['land', ' taste']"
Arts/History & Studio (ARTS),ARTS 480,- Introduction to Art History," Analysis of the central forms and meanings of art history through intensive study of selected artists and monuments. Includes works of architecture, sculpture, painting, and the graphic arts.  Topics will vary but might include the Parthenon, Chartres Cathedral, Michelangelo's Sistine Chapel ceiling, Rembrandt's self-portraits, Monet's landscapes, Picasso's Guernica, Frank Lloyd Wright's Falling water, Georgia O'Keeffe's abstractions, ukiyo-e prints, and Benin sculpture.",Undergraduate,FALSE,2018-2019,['land']
Arts/History & Studio (ARTS),ARTS #645,- Water Media,"This course is an introduction to water media; watercolor, gouache, egg tempera, and ink. The students explore the technical and expressve properties of each of these materials. Because water mediums are unique in their portability and adaptabililty to a variety of evironments, the students travel outside of the studio classroom to paint in the UNH greenhouses, insect collection room and in the surrounding landscape. Students must have completed ",Undergraduate,FALSE,2018-2019,"[' egg', ' greenhouse', 'land']"
Arts/History & Studio (ARTS),ARTS #654,- 17th and 18th Century American Architecture," Chief architectural styles and significant buildings from the European colonization to the birth of the American republic. A study of religious, public, and domestic architecture and of the settlement patterns of the Spanish, French, Dutch, and English colonies, culminating in the revolutionary classicism of the new republic. Typical works include the California mission church, the New Orleans raised cottage, the Dutch farm house of the Hudson Valley, the plantations of Virginia, and the Boston State House. Field trips. Prereq: one 400- or 500-level art history course. Writing intensive.",Undergraduate,FALSE,2018-2019,['farm']
Arts/History & Studio (ARTS),ARTS #679,- Northern Renaissance Art I," Painting, sculpture, graphic arts, and manuscript illumination in France, Germany, and the Netherlands in the 14th and 15th centuries.  Emphasis on the development of the traditions of Northern naturalism and the emergence in 15th-century Flanders of a distinct Renaissance consciousness, which runs parallel to contemporary trends in Italy.  Major figures include the Limbourg brothers, Claus Sluter, Jan van Eyck, and Hugo van der Goes.  Prereq: one 400- or 500-level art history course. Writing intensive.",Undergraduate,FALSE,2018-2019,['land']
Arts/History & Studio (ARTS),ARTS #680,- Northern Renaissance Art II," Painting, sculpture, and graphic arts in Germany and the Netherlands in the 16th century.  Emphasis on the encounter of the Northern tradition with the classical and humanistic culture of the Italian Renaissance and on the impact of the Protestant Reformation.  Major figures include Bosch, Durer, Holbein, and Bruegel.  Prereq: one 400- or 500-level art history course. Writing intensive.",Undergraduate,FALSE,2018-2019,['land']
Arts/History & Studio (ARTS),ARTS 683,- Baroque Art,"The last period of Italian world prominence in the visual arts, the Baroque witnessed a shift of artistic power toward Spain, France, and the Netherlands. The private collecting of pictures, controversies over the legitimacy of religious images, the exploration of etching, pastels, and monotypes, and the serious pursuit of less august subject matter for the visual arts all served to separate Baroque art from its esteemed predecessor, the Renaissance. Bernini, Borromini, Caravaggio, Velazquez, Rembrandt, Rubens, and Poussin are among the artists to be studied. One 400- or 500-level art history or permission of the instructor. Writing intensive.",Undergraduate,FALSE,2018-2019,['land']
Arts/History & Studio (ARTS),ARTS 693,- American Art," A chronological survey of American painting and sculpture from the European colonization to the New York Armory Show of 1913, with emphasis on portraiture, narrative, still-life, and landscape painting. Examination of stylistic and thematic developments from the Puritan and Georgian New England portrait, the heroic narrative of the Revolutionary era, the romantic landscape to the realism of the post-Civil War era and the birth of modernism. Typical works include Copley's Portrait of Paul Revere, Cole's Course of Empire, Homer's Fog Warning, Cassatt's At the Opera, and Eakin's Max Schmitt in a Single Scull. Prereq: one 400- or 500-level art history course. Writing intensive.",Undergraduate,FALSE,2018-2019,['land']
Arts/History & Studio (ARTS),ARTS 697,- Topics in Asian Art," A thematic study of the major artistic achievements in India, China, and/or Japan from pre-history to the twentieth century. Works of art in various media, including painting, sculpture, ceramics, calligraphy, prints, architecture, and gardens, will be examined in relation to philosophical concepts and to their cultural/historical contexts. May be repeated up to a maximum of 8 credits. Prereq: one 400- or 500-level art history course or permission of the instructor. Writing intensive.",Undergraduate,FALSE,2018-2019,['garden']
"Biochemistry, Molecular & Cellular Biology (BMCB)",BMCB 501,- Biological Chemistry,"Survey of the molecular basis of life with a focus on the mechanisms of biochemical reactions in metabolic pathways, beginning with an overview of functional groups and organic reactions relevant for living organisms. Bioenergetics of carbohydrate, lipid, and nitrogen metabolic pathways. Prereq: ",Undergraduate,FALSE,2018-2019,"[' carbohydrate', ' lipid', ' metaboli', ' nitrogen']"
